2018-12-10,2794.8174584762696
2018-12-11,2658.138532909429
2018-12-12,2623.957825528013
2018-12-13,2539.9298219853417
2018-12-14,2562.1148782655146
2018-12-17,3785.189335836575
2018-12-18,3944.2503750401124
2018-12-19,3901.9055459553083
2018-12-20,2900.64829744442
2018-12-21,2453.4029303885363
2018-12-24,2424.5705576772066
2018-12-25,2476.920985069666
2018-12-26,2427.3023225325383
2018-12-27,2305.7132823403413
2018-12-28,2304.158264885264
